entity_id,entity_type,department,home_country,default_city,default_ip,default_device,preferred_login_window,preferred_auth_method,preferred_resources
20d48a7a-a0ec-4129-bac6-d3aec8132d77,User,Marketing,Svalbard & Jan Mayen Islands,West Mary,55.69.175.192,Ubuntu 22.04 - Chrome,09:00-18:00,Password,"VPN,GitLab,Database"
b679a8bc-8c1c-4a7b-8923-0133a3628893,User,IT,Colombia,East Joanna,87.215.132.178,Windows 11 - Chrome,08:00-17:00,SSO,"Confluence,GitLab,VPN"
dc5b2496-7b5d-435d-912e-991f1e580d97,User,IT,Malawi,New Jasonport,139.128.252.132,Windows 11 - Safari,10:00-20:00,SSO,"Intranet,AWS Console,Database,Jira"
b3fc1fa4-776d-4ffc-8e9d-31d2e80352a9,Device,IT,Finland,Jacobston,140.179.41.18,IoT Sensor,09:00-18:00,MFA,"Intranet,HRIS,Database"
654ae1a7-8dfa-4495-b832-1478e3cdd88c,User,Finance,Uganda,New Matthew,16.1.43.176,Windows 10 - Firefox,09:00-17:00,Biometric,CRM
b6d1bdc6-d66f-4106-9f78-1f7fcd09e451,User,Engineering,Uruguay,Rojasstad,59.243.200.12,macOS 13 - Edge,08:00-16:00,Hardware Token,"HRIS,Jira"
a3902e3e-8185-41ba-93c7-9e61d04ea1b9,User,IT,Pitcairn Islands,Lake Toddfort,119.146.113.94,Windows 10 - Edge,09:00-19:00,Hardware Token,Database
66f1e054-3c37-45fe-a0f0-3c7a801179cd,User,HR,Cyprus,Port Williamview,66.128.83.234,Ubuntu 22.04 - Safari,06:00-14:00,Password,HRIS
12431ca4-6714-4cc6-a2de-26ac96dfbdeb,Device,IT,Montserrat,Port Carolberg,142.43.157.196,Network Router,09:00-19:00,Password,"Intranet,VPN"
d8e116ff-eee0-4717-978e-d5e1f4fd2f16,User,Executive,Cook Islands,Sarahbury,130.185.49.151,Windows 11 - Firefox,10:00-20:00,Hardware Token,AWS Console
87b607b6-3c12-4025-b0c6-5beef702fdf6,User,Marketing,Montserrat,Lake Craigshire,55.37.125.229,macOS 13 - Chrome,09:00-18:00,SSO,"Intranet,CRM,Email,Jira"
e085cef0-4c7e-4867-b8fb-5764a2ba5b7b,User,IT,Luxembourg,East Haroldfort,222.241.229.74,Ubuntu 22.04 - Chrome,08:00-17:00,SSO,"GitLab,Intranet"
4a520685-9ee7-458c-8f66-8318c2eca197,User,Sales,Brazil,West Stacy,36.129.152.215,macOS 13 - Chrome,08:00-17:00,MFA,"CRM,Intranet,Email"
9c6df36c-b386-4eb2-99da-2d9eb64eb85c,User,Finance,Sao Tome and Principe,Kristenmouth,5.41.162.51,Windows 11 - Safari,09:00-19:00,Password,"Database,Confluence,GitLab"
8798f970-b67d-439e-87d9-90284b6db330,User,IT,Kyrgyz Republic,New Jennifer,106.176.149.230,Windows 10 - Firefox,09:00-18:00,SSO,"CRM,Confluence"
dfacd683-5825-4b4d-b0af-493830b5f680,User,Marketing,Korea,New Jennifer,212.20.234.240,macOS 13 - Edge,09:00-17:00,Hardware Token,Intranet
b7caf655-108d-4dbf-bb79-3d7dc12350dd,User,Engineering,Antarctica (the territory South of 60 deg S),Amyville,178.169.18.95,Windows 11 - Edge,10:00-18:00,Password,"GitLab,Confluence"
0bc7495e-9540-4f43-a599-6eeff2a7b526,User,HR,Turkey,Lake Katelyn,2.29.138.105,Windows 10 - Edge,09:00-18:00,SSO,"AWS Console,Confluence,Database,Email"
962c22fa-cc90-42da-8846-2893aecfdb78,User,Operations,Qatar,Williamland,161.152.165.182,Ubuntu 22.04 - Safari,06:00-15:00,MFA,"Confluence,Intranet,VPN,AWS Console"
f315f03d-3624-486f-9064-af6814a4a6c3,Device,IT,Iceland,Port Jessicahaven,219.47.146.223,Database Server,11:00-19:00,MFA,Database
f56a46eb-403f-49aa-8aba-c4ced7ad1a5a,User,IT,Cocos (Keeling) Islands,Corymouth,43.206.125.81,macOS 13 - Edge,10:00-18:00,Password,GitLab
3551e119-0df1-4790-8239-82fbfefd492b,Device,IT,Faroe Islands,West Stevenland,95.45.253.68,Load Balancer,10:00-19:00,MFA,Email
e2aebb0f-498f-479c-af1c-a11599a3118d,User,Executive,Georgia,Holmesland,49.242.142.39,Windows 10 - Safari,11:00-19:00,Hardware Token,"Jira,Confluence,HRIS,Database"
607f4d5d-983a-4ae8-a16a-f722afd0d44f,User,Engineering,Liechtenstein,Michaelchester,180.98.240.112,Windows 11 - Edge,07:00-15:00,Hardware Token,Email
510c766a-cd39-4b12-a784-a915b903cee2,Device,IT,Nauru,Lake Brenda,27.71.72.166,Network Router,09:00-17:00,MFA,"GitLab,AWS Console,Confluence,CRM"
c25ba156-496e-4642-b653-558fe64c77e5,User,Sales,Benin,Port Roberthaven,42.168.3.83,macOS 13 - Edge,07:00-16:00,SSO,Confluence
d07a5eab-5f14-47f1-a18d-ef92480c0083,User,Marketing,Lao People's Democratic Republic,West Chloe,83.29.8.206,Ubuntu 22.04 - Edge,10:00-19:00,Password,"Jira,VPN,Database,GitLab"
145dba70-c27f-4c75-8d65-fd2541248e9b,User,IT,United Kingdom,New Barbaraside,96.186.104.240,Windows 10 - Chrome,11:00-20:00,SSO,"Email,VPN"
098478e4-de3b-43b7-81e2-2f6998ec09ce,User,HR,Burkina Faso,Smithport,200.205.139.153,Ubuntu 22.04 - Firefox,11:00-21:00,Hardware Token,"Email,Database"
245d53ff-bae8-4a18-8c4f-e0af35b73fe6,User,Engineering,Cape Verde,Port Danielleside,124.149.188.60,Ubuntu 22.04 - Safari,06:00-16:00,SSO,"AWS Console,Database"
9b3d3320-16b9-43b1-85f1-ac0430c8f19a,User,IT,Iraq,Lloydchester,52.18.172.39,Ubuntu 22.04 - Chrome,09:00-19:00,Password,"Jira,AWS Console,Database,CRM"
e23b99f4-8d58-4a2a-a18c-068906465063,User,Finance,Zimbabwe,North Nicole,143.134.3.161,macOS 13 - Safari,11:00-20:00,Biometric,AWS Console
5033b816-e95f-4139-b54c-89d5c273c623,Device,IT,Croatia,Port Anthonyfurt,53.195.222.71,Network Router,06:00-15:00,Biometric,"Email,HRIS,CRM,Confluence"
17444254-6c05-465d-9661-6d0b8c38e42d,User,Marketing,Greenland,Port Megan,136.138.81.145,Ubuntu 22.04 - Firefox,10:00-19:00,Password,"AWS Console,Intranet,Jira,GitLab"
d4f56467-0038-4493-b00a-f2b5a148842c,User,Executive,Guadeloupe,Maryfort,172.163.88.173,macOS 13 - Safari,06:00-15:00,SSO,CRM
9b5d4799-3e09-4a3d-8bb8-fc2fb7015fcc,User,Sales,Holy See (Vatican City State),Stricklandberg,143.101.231.187,Windows 11 - Edge,09:00-18:00,Biometric,"GitLab,CRM,Email,VPN"
0b5f2273-58bd-4e9f-ac7f-c2760f7295c7,User,Sales,Togo,Davidbury,104.127.194.68,macOS 13 - Safari,11:00-19:00,MFA,"Email,Database,VPN,Intranet"
6e084f03-3922-480c-a304-558ad6e832fe,Device,IT,Nepal,Lake Laura,169.37.118.81,IoT Sensor,08:00-16:00,Biometric,"GitLab,Confluence,Intranet,HRIS"
b90d3dfc-f0db-4ce0-a6b6-74a125895c22,User,Engineering,French Southern Territories,New Laura,203.115.38.84,Windows 11 - Edge,10:00-18:00,Biometric,"CRM,Database,VPN,Confluence"
6ab44e6f-69a4-4dab-a6c3-1a62047672c0,User,Sales,New Zealand,Oscarberg,116.254.148.233,Ubuntu 22.04 - Edge,07:00-17:00,Biometric,Confluence
38d60f33-5153-464c-a022-4fce3ec0aa63,User,Sales,Anguilla,North Henry,122.97.225.117,macOS 13 - Chrome,07:00-17:00,Hardware Token,"Database,GitLab"
a1d85fb3-fa8c-478e-9442-e86605f6eb2f,User,HR,Anguilla,Seanville,31.177.199.28,Ubuntu 22.04 - Safari,09:00-19:00,Hardware Token,"AWS Console,Database,Email,HRIS"
b9734b2e-d29e-4e65-8e3a-45ecaaea5d42,User,Finance,Armenia,South Bianca,191.189.235.134,Windows 10 - Chrome,11:00-20:00,Hardware Token,"AWS Console,Jira,HRIS,CRM"
29aabcc6-22c9-47ea-9794-f039bdfb0392,User,HR,Honduras,West Alicia,97.196.130.139,Windows 10 - Edge,06:00-16:00,SSO,"Confluence,CRM"
1a12059b-60c7-45d4-ad87-2de4655876f5,User,HR,Thailand,Carlosstad,94.117.199.28,Ubuntu 22.04 - Firefox,08:00-18:00,SSO,"Intranet,Email"
414b1d61-4f15-4090-b1fc-b30d408e4d9d,User,IT,Tokelau,Geraldstad,157.28.140.252,Windows 10 - Chrome,09:00-18:00,MFA,"Email,VPN,HRIS,Confluence"
c73ab9e3-3b14-4dac-b4af-3d29d41531e7,User,IT,United States Virgin Islands,Stephenschester,23.169.192.201,Windows 11 - Chrome,08:00-17:00,MFA,"AWS Console,CRM,Confluence"
a7339ebd-5348-4a1d-ae15-f546c52a6e5e,User,HR,Saint Barthelemy,New Calebberg,167.81.181.187,Windows 10 - Chrome,11:00-20:00,Password,"Intranet,Confluence"
1dc2ad68-ad57-44cb-9a77-bd2e6e3335ed,User,HR,Reunion,Gentrymouth,193.122.214.67,Windows 11 - Chrome,07:00-17:00,Biometric,Confluence
68971b50-b1a2-4e5e-a670-72c289ff1af1,User,Finance,Antigua and Barbuda,South Aliciafort,112.124.53.50,Ubuntu 22.04 - Firefox,10:00-18:00,MFA,"CRM,Email"
50af7f58-7722-4f9f-a0bc-1786dc788b78,User,Engineering,Croatia,Port Kathleen,53.9.134.39,macOS 13 - Firefox,07:00-17:00,Hardware Token,"GitLab,Jira,AWS Console,CRM"
d6a7a722-7ed7-4a4b-8209-b1b75b763dc5,User,Sales,United States Virgin Islands,New Antonio,195.39.139.80,macOS 13 - Chrome,07:00-15:00,Biometric,"CRM,Email,Jira,Database"
1ac3991a-5c7e-4bb9-9bc2-c3a1656ee1d9,Device,IT,Sri Lanka,South Cody,216.85.159.29,App Server,11:00-19:00,Biometric,"CRM,Database,Intranet"
36fb39a7-4fbb-4b05-a528-5727fb481c0c,User,Executive,Norway,East Cassandramouth,33.138.37.251,Windows 11 - Safari,07:00-15:00,Password,"CRM,Email,AWS Console"
5228898e-16e4-4998-8cfb-224cdd5462de,User,Sales,Guyana,Charlesview,83.204.221.219,Ubuntu 22.04 - Safari,10:00-18:00,Password,Confluence
b7fa1480-9307-4e18-abcd-966807f28d91,Device,IT,Maldives,South Reginachester,184.84.174.33,App Server,07:00-16:00,MFA,"HRIS,Email,Intranet"
2cae34a5-0157-45aa-86ec-f2d115ae42d9,Device,IT,Malaysia,Taylormouth,61.134.165.91,App Server,07:00-15:00,Password,"Email,CRM,Confluence"
836302d1-a68e-4842-990d-43026effa327,User,Executive,Angola,Brooksborough,125.178.235.167,macOS 13 - Firefox,08:00-18:00,Password,"Jira,GitLab,Confluence"
e2add124-394c-4cf8-9d52-2e6fdc7ad272,User,IT,Armenia,Jenniferfort,204.87.211.59,Windows 11 - Edge,09:00-18:00,Password,"Email,CRM,Intranet,Jira"
7fdeebcb-527c-48b9-b569-0ce445ec0f98,User,Marketing,China,Hillville,196.133.85.133,Windows 10 - Safari,10:00-18:00,Hardware Token,"CRM,VPN,HRIS,AWS Console"
92070da8-d3cc-43ed-be16-6e106c554ce4,User,IT,Falkland Islands (Malvinas),Moorehaven,148.34.197.115,Windows 11 - Chrome,10:00-18:00,MFA,"Confluence,Database,HRIS,CRM"
91b33370-67bf-45fc-b0cb-60173a321c12,User,Executive,Namibia,Markside,15.208.38.34,Ubuntu 22.04 - Safari,11:00-21:00,MFA,Email
cad7833c-3fd4-47e4-a00a-131033cb289d,User,Marketing,Svalbard & Jan Mayen Islands,Watsonport,170.72.8.141,macOS 13 - Firefox,09:00-18:00,Biometric,AWS Console
eca29210-47e8-43e5-8e0b-69fc99134d8e,User,Sales,Czech Republic,North Julieland,53.115.242.80,macOS 13 - Chrome,11:00-20:00,MFA,"Intranet,VPN,CRM"
f8f7c228-cc6a-4b4b-b7b8-c1cdee1c14ae,User,Sales,New Caledonia,West Kennethville,119.213.143.227,Windows 10 - Chrome,09:00-18:00,Password,Email
a8ddc4de-98ea-47e5-a789-f4d7390509a9,User,Operations,Maldives,Port Morgan,106.56.219.19,Windows 11 - Chrome,07:00-15:00,SSO,"Confluence,CRM"
e7cf6693-c88e-4e07-b08c-79c9b83de91d,Device,IT,Martinique,East Shelby,183.224.60.44,Database Server,08:00-18:00,Biometric,"Database,GitLab,Confluence,AWS Console"
2a5934f4-29d9-451b-9494-e27960a8cdf9,User,Engineering,Singapore,Stacytown,89.219.83.243,Ubuntu 22.04 - Firefox,07:00-15:00,MFA,HRIS
9c359023-6cdf-4f67-99e3-c68890964b7e,Device,IT,Northern Mariana Islands,Brewermouth,133.254.117.2,App Server,09:00-17:00,Hardware Token,Database
0ef48006-3194-4a7d-817d-40aa71b1e6f8,User,HR,Myanmar,West Annchester,87.70.120.255,macOS 13 - Chrome,11:00-19:00,SSO,"Intranet,Jira"
4aee37b9-54dc-4d6f-a5e9-e7c6396fb139,User,HR,Samoa,Markshire,199.218.234.234,Ubuntu 22.04 - Safari,08:00-17:00,Biometric,"Email,Intranet,Jira,Database"
f2a349c6-eb7e-4e3d-9fc2-e8a6af0eee4c,User,Engineering,Germany,Diazmouth,143.213.65.146,Windows 10 - Edge,06:00-15:00,MFA,"GitLab,HRIS,Jira,VPN"
60e4fef1-b471-414f-b97e-29208c5acc9c,Device,IT,Jersey,Bartlettchester,178.184.242.87,Load Balancer,06:00-14:00,Hardware Token,"Email,Database"
8e8e9909-93a0-4044-861a-13820d71a844,User,IT,New Caledonia,South Joefurt,38.49.126.49,macOS 13 - Chrome,06:00-15:00,MFA,"HRIS,Confluence,GitLab,Intranet"
9646627b-d56a-4beb-bd2c-3107c7fefd8f,User,Sales,Cameroon,Carolynchester,4.213.222.138,Ubuntu 22.04 - Edge,08:00-16:00,Hardware Token,"Email,Database"
ea127442-a88b-4d2e-bcae-8b5bef28631d,User,Executive,Panama,West Mark,89.23.146.68,macOS 13 - Safari,11:00-20:00,MFA,"AWS Console,VPN,CRM"
584c20fa-2f6c-44b0-9260-7674054c8fbe,User,Finance,Ethiopia,Baldwinland,13.123.8.237,Ubuntu 22.04 - Firefox,07:00-17:00,Password,"AWS Console,Database,Email"
105b5c2c-dcef-4fb5-a2d5-ba4542a62833,User,Sales,Azerbaijan,Hayesborough,98.24.247.101,Windows 11 - Firefox,08:00-17:00,Biometric,Database
6c892c46-63b4-40ee-ad1d-fd00fe2ca1fb,User,Finance,Saudi Arabia,New Julietown,193.231.78.246,Windows 10 - Chrome,10:00-20:00,SSO,"HRIS,Confluence"
ea655c9e-25a8-481e-b399-c28d234cb9d9,User,Finance,Burkina Faso,North Rebecca,4.244.101.241,macOS 13 - Firefox,11:00-20:00,Password,"Database,Confluence,CRM"
38c6199f-ba1e-4e13-84d0-7b499e7d158c,User,Finance,Rwanda,Clarenceberg,209.87.178.94,macOS 13 - Firefox,11:00-21:00,Password,"Database,VPN"
9664c4f5-4c4a-435f-9b81-c31967062acd,Device,IT,Botswana,Henryshire,82.135.242.186,IoT Sensor,06:00-15:00,Hardware Token,"CRM,GitLab,HRIS,AWS Console"
5739605c-f6db-4a60-b075-4ac0032be316,User,Executive,Panama,Jensenborough,79.153.45.188,Windows 10 - Chrome,10:00-20:00,MFA,"Email,Confluence"
d4141f01-13b6-4e0a-9fd6-412206f7200d,User,HR,Samoa,Smithtown,147.107.68.211,Ubuntu 22.04 - Edge,11:00-19:00,Hardware Token,"Email,VPN"
21e5d310-09e0-4d2b-b86f-8eec5cd6946e,User,Finance,Venezuela,Port Gregorymouth,99.38.16.229,Windows 11 - Chrome,09:00-19:00,SSO,"Confluence,Intranet"
94d34173-47dd-436c-a495-b25cdbb39980,Device,IT,Belize,Munozbury,11.170.182.172,Database Server,06:00-14:00,Password,"VPN,Database,HRIS,GitLab"
b02bb9e6-3602-413c-99ac-e750e19a01c0,User,Finance,Saint Kitts and Nevis,Williamsfurt,25.19.51.211,Ubuntu 22.04 - Edge,06:00-15:00,MFA,"CRM,Database"
3ce912c3-9b2b-4732-877b-2cc209ba230e,User,Operations,Spain,New Janet,212.87.111.233,Ubuntu 22.04 - Edge,11:00-19:00,Biometric,"Email,AWS Console,CRM"
70a625b0-4f41-4193-bb66-ee0ff9b2fffb,User,Operations,Ireland,Tracyland,216.71.14.45,Windows 10 - Safari,07:00-16:00,Biometric,HRIS
b248b7f7-a8da-4e38-8dac-5c594d21db33,User,Marketing,Panama,Ronaldland,181.223.113.3,macOS 13 - Safari,09:00-17:00,SSO,"Database,CRM,Intranet"
0b5098d7-d381-4fd5-b54e-57fe7e1a0129,User,Engineering,Sao Tome and Principe,East Ashleyton,61.211.95.121,Ubuntu 22.04 - Firefox,08:00-17:00,Biometric,"Jira,VPN"
c2b88bf9-8cd9-464d-aaa3-d720b27c7918,User,Executive,Iran,Lukemouth,194.108.42.167,macOS 13 - Safari,11:00-21:00,Password,"Confluence,Intranet,Email"
0d7195f2-747e-4865-9da5-301657d2598c,User,Operations,Guernsey,Kennethmouth,213.210.26.165,Ubuntu 22.04 - Firefox,10:00-18:00,Biometric,"Jira,Email"
a2235693-1819-4484-b406-5eb5d6653748,User,Engineering,Cayman Islands,Bassmouth,178.197.27.133,Ubuntu 22.04 - Chrome,06:00-14:00,Biometric,"Jira,Intranet,CRM"
e73a2c46-f9a3-46d1-982f-8ecf8e5502d7,User,HR,Reunion,Samuelstad,55.181.90.126,Ubuntu 22.04 - Edge,11:00-21:00,SSO,Intranet
b9a55697-b0df-4636-8463-49de3953a053,User,Engineering,French Southern Territories,Lake Juliaview,48.114.54.215,macOS 13 - Safari,07:00-16:00,Biometric,HRIS
b1d74dac-d430-48d1-9aae-78d63b75de07,Device,IT,Papua New Guinea,West Dianaville,211.167.14.172,App Server,11:00-21:00,MFA,"Database,VPN,AWS Console,CRM"
e08189b7-6642-4010-a49f-0ee100cb6c3a,User,Engineering,France,South Stephanieside,55.65.45.135,Ubuntu 22.04 - Safari,07:00-16:00,SSO,HRIS
437e76f3-d78d-44e4-bf4d-331b503d77e4,User,Executive,Kuwait,Murrayfort,193.45.254.165,Windows 10 - Safari,08:00-17:00,SSO,"VPN,AWS Console,Email"
281a9401-b78e-47d7-bd98-9b85957d25cc,User,Finance,Paraguay,Lake Paul,160.76.134.142,Ubuntu 22.04 - Firefox,09:00-17:00,Hardware Token,Database
52b31928-79ec-4e71-aebe-0a121d410906,Device,IT,Peru,East Heather,74.51.30.180,Load Balancer,06:00-15:00,MFA,"VPN,Database"
a321ca70-ba18-4b52-9632-5b6e64e45579,User,Sales,Tajikistan,Loweberg,24.17.154.22,Ubuntu 22.04 - Safari,11:00-19:00,Biometric,"HRIS,Database,Jira,CRM"
10c0a46d-0cb3-4c11-b21b-bca4a48ab712,User,Executive,El Salvador,West Karenton,137.228.176.157,Windows 11 - Edge,10:00-19:00,Hardware Token,"Confluence,HRIS,VPN,AWS Console"
428775c4-a85e-47a5-bfa1-e84d77465b5f,User,Executive,Faroe Islands,New Erin,116.20.168.234,Ubuntu 22.04 - Firefox,11:00-20:00,Hardware Token,"Database,AWS Console"
e7bb7f97-6685-4ed9-95ae-441c3f628ce7,User,Operations,Vanuatu,West Geraldview,159.143.118.131,Windows 10 - Chrome,11:00-19:00,Hardware Token,"Confluence,HRIS,Email,Intranet"
2bd94d4c-5326-4e02-ab8f-63284a37b5b0,User,Engineering,Armenia,Pamelashire,76.194.91.17,macOS 13 - Chrome,10:00-18:00,SSO,"Email,Intranet,VPN"
c6ae19be-c9cc-4012-886b-f67a3b9cb3b7,Device,IT,Benin,Port Kevin,79.49.179.169,Load Balancer,09:00-18:00,SSO,"Email,HRIS"
3dce4bc0-77d9-4a1f-af39-81b8071bf493,User,Engineering,Ukraine,Shafferview,15.43.27.152,Windows 10 - Firefox,11:00-19:00,SSO,Jira
c152ce80-e2b4-4a12-ba8b-a540e5efa24c,User,HR,Norfolk Island,Mendozaview,187.118.176.147,Windows 10 - Safari,06:00-16:00,Hardware Token,"Intranet,Database,CRM,Jira"
ee045ad6-bc8e-4daa-94a0-408ab1ab9950,User,Operations,Gibraltar,Aimeetown,152.157.228.150,Windows 11 - Safari,09:00-19:00,Hardware Token,"CRM,VPN,GitLab"
2c721bf6-96eb-4cf6-bb1e-0db0aa4905c5,Device,IT,Aruba,Craighaven,13.39.151.6,Load Balancer,09:00-18:00,MFA,"AWS Console,VPN,Email"
3ae40c10-caf7-4162-88b1-2164d1d7f387,Device,IT,French Southern Territories,West Heatherfurt,115.11.76.17,Load Balancer,08:00-18:00,Hardware Token,"VPN,Email,AWS Console,GitLab"
5e8becf6-f214-4545-a202-3333fb636fb7,User,Executive,Iraq,Jasonhaven,69.156.234.159,macOS 13 - Firefox,08:00-17:00,SSO,"Database,VPN,Intranet,Email"
252b2dec-a6a1-4b66-8ac6-433d1c6f4886,User,Engineering,Suriname,West Angelica,221.213.121.44,macOS 13 - Firefox,08:00-17:00,Biometric,"Jira,Email,VPN"
ed95ae0a-3a2f-40cf-b406-a0611850913b,User,IT,Ethiopia,Berryshire,47.22.69.132,Windows 11 - Safari,09:00-17:00,Password,"AWS Console,Intranet"
fe6ee93e-3517-449f-8e2f-f72ee38b294f,User,Sales,Isle of Man,Erikaland,118.197.113.32,Windows 11 - Edge,11:00-21:00,Biometric,Database
d55b9b25-7cd4-40d0-8805-77d4787d8c1b,User,Marketing,Uruguay,North Michael,210.220.19.179,Windows 10 - Edge,09:00-19:00,MFA,"Intranet,Jira,HRIS"
9650a739-9aa1-428e-924b-0aceebc5afc0,User,HR,Burundi,North Davidfort,131.2.84.194,Windows 11 - Firefox,09:00-17:00,Hardware Token,Database
ab675a0b-bc07-4c21-94fa-dd78362e9555,User,Marketing,Saint Helena,Domingueztown,59.115.231.162,macOS 13 - Chrome,06:00-15:00,SSO,"VPN,Database"
4a43e453-4b3d-43c2-94b2-5f6e561b3fc9,User,Sales,Bolivia,Jamesmouth,64.24.242.151,macOS 13 - Safari,07:00-17:00,MFA,"Jira,AWS Console,Email,CRM"
ae791bbd-47eb-4a12-9c69-d47f8f47087a,User,IT,Rwanda,West Brad,197.160.36.126,macOS 13 - Firefox,07:00-17:00,SSO,Database
d5e57111-b2f6-440d-aebb-ad098c9be517,User,Executive,Bermuda,Malloryborough,194.34.27.146,Ubuntu 22.04 - Firefox,11:00-19:00,Biometric,"Email,Jira,VPN"
5c226696-e794-4aab-9a6f-5e9c830155d6,Device,IT,Israel,Christophershire,96.0.116.150,Network Router,10:00-20:00,Biometric,"Intranet,GitLab,AWS Console,Database"
daa5ccfa-24b3-4452-b046-f08e3037a895,User,Executive,Papua New Guinea,New Steven,79.150.45.32,macOS 13 - Safari,06:00-15:00,MFA,"Jira,Intranet"
404204ba-6eec-47ef-8904-9b2cd018b0af,Device,IT,Papua New Guinea,Jacksonland,115.20.210.201,Load Balancer,11:00-21:00,Biometric,"CRM,Jira"
3a6b9a5d-b511-43f2-837f-193520b79c14,User,Sales,Sierra Leone,Heidiview,23.178.53.53,Windows 10 - Edge,06:00-16:00,Biometric,"AWS Console,Intranet,CRM"
3ca54ac0-746a-415b-9f03-7621c891ac72,Device,IT,Switzerland,Lucerochester,188.28.137.133,IoT Sensor,07:00-17:00,MFA,"AWS Console,Intranet,Confluence,VPN"
710862ac-ffcb-4f75-b9c3-b3fb010163a7,User,IT,Congo,Lake Dustinberg,211.122.219.113,Ubuntu 22.04 - Edge,06:00-15:00,Hardware Token,"Jira,AWS Console"
f59e0927-59e5-4633-9241-fea4c2515c87,User,Marketing,Saint Kitts and Nevis,Lake Eugeneport,66.37.133.111,Windows 11 - Edge,10:00-18:00,SSO,HRIS
e72064a9-5201-481c-b026-a51dd1cc1ed4,User,Engineering,Myanmar,Smithville,185.254.69.173,Windows 11 - Firefox,10:00-18:00,MFA,"VPN,AWS Console"
9738249a-07d9-42e1-be14-b177369c827a,User,HR,Ecuador,North Matthewfort,81.114.155.128,Windows 10 - Safari,06:00-15:00,Biometric,"Database,CRM,VPN"
3dd9866e-e786-4dcb-a1e0-a79aba58ca58,User,Marketing,Costa Rica,North Crystal,171.16.45.230,Windows 10 - Edge,11:00-21:00,Password,"CRM,VPN"
cd056f0b-629b-451d-834c-f9087d5bc7dc,User,IT,Uzbekistan,Jeffreyfurt,111.76.117.198,macOS 13 - Firefox,09:00-19:00,SSO,"Intranet,Jira,VPN,CRM"
52f07e74-07ce-4b43-8137-0c4d53480f07,User,Operations,Timor-Leste,New Michael,118.92.69.120,Windows 11 - Firefox,06:00-14:00,SSO,Email
5af14b0e-2951-4296-9f5f-a3dbcca45752,User,Finance,Western Sahara,Annmouth,131.182.247.228,Windows 10 - Safari,10:00-20:00,SSO,"VPN,Intranet"
d303a1a3-b19e-4bcf-a840-f18e74c4dc76,User,Executive,Macao,Haleyland,105.164.239.179,Windows 11 - Safari,10:00-19:00,Password,"HRIS,Jira"
ce76fafc-d827-4660-8f13-c9aa35b0c6eb,User,HR,Tokelau,North Howard,213.231.72.13,Windows 11 - Firefox,08:00-17:00,Password,"VPN,Confluence,Intranet"
332b4269-50c8-45d0-b1d9-d84c26fae026,User,Sales,Tunisia,Johnport,68.66.193.16,Windows 10 - Edge,11:00-20:00,Password,"VPN,HRIS,Jira,AWS Console"
5b548998-4988-4aea-8364-9ef0729d7a51,User,IT,Gabon,Jackbury,141.194.184.160,Windows 10 - Chrome,09:00-17:00,SSO,"Database,Intranet,AWS Console,Email"
a0f3899d-f875-4e21-9ab9-1f8aa5238b63,User,HR,New Zealand,North Emilyside,85.23.38.112,Windows 10 - Firefox,08:00-17:00,Biometric,"CRM,Confluence,Intranet"
70895fbe-44b4-47ff-aef0-2e4f5a03df2e,User,IT,Luxembourg,New Peterville,197.110.224.186,Windows 11 - Edge,08:00-17:00,Hardware Token,AWS Console
264d03ac-6450-410d-8c90-cd27f60cfc06,Device,IT,Anguilla,West Brian,210.106.59.135,Load Balancer,11:00-20:00,MFA,Email
001ffea4-39f8-4802-9864-7fd47b1fdad0,User,Marketing,Sudan,Clementsmouth,66.68.107.49,Windows 10 - Firefox,08:00-18:00,Password,"Jira,Intranet,Email"
a86b1b31-d558-4947-bdae-077e217b89a8,Device,IT,United Arab Emirates,Hernandezport,75.192.235.253,Load Balancer,10:00-19:00,Biometric,Database
f9ba71ea-73c6-4cd0-b0be-088c4fb72b1e,Device,IT,Jordan,Philipmouth,43.52.172.7,Load Balancer,09:00-18:00,SSO,"Intranet,CRM,VPN"
2240f078-c846-48c1-a74f-e94539ec6487,User,Executive,Tonga,Ryanport,107.93.30.228,Windows 10 - Safari,09:00-18:00,Hardware Token,"Confluence,Email"
a887a9b9-fd2e-4b8a-8523-be9fe3cbc6f3,User,Finance,Mauritius,Vasquezberg,98.27.18.59,Windows 11 - Edge,06:00-14:00,SSO,HRIS
5f13ca8f-9c0e-4d5f-b549-68487fffb4cd,User,Executive,Turks and Caicos Islands,Strongmouth,86.226.200.10,Windows 10 - Firefox,09:00-19:00,Password,"Database,Confluence,Email,AWS Console"
6bb4cf7d-afed-45c7-bc3b-7af47efbeee2,Device,IT,Mozambique,Port Richard,104.147.78.200,Network Router,10:00-18:00,Password,VPN
b36c657a-d61e-4cce-bd47-60227d2679b5,User,Finance,Vietnam,West Laura,174.234.141.33,macOS 13 - Chrome,06:00-15:00,Password,"AWS Console,CRM,VPN"
488472b9-25e9-4253-a6da-7549677753ef,Device,IT,Greenland,Mcmillanstad,173.211.65.45,IoT Sensor,08:00-17:00,Biometric,"Email,AWS Console,VPN,Confluence"
4b409f50-6a00-4160-b973-3e3cf60fe999,User,Engineering,Sierra Leone,West Debbie,125.53.220.6,Windows 10 - Safari,08:00-16:00,MFA,"Confluence,AWS Console,Intranet"
